transaction_id,customer_id,amount,transaction_type,merchant_category,is_weekend,hour_of_day,days_since_last_transaction,amount_vs_avg_ratio,is_international,event_time
txn_00002527,cust_000642,528.86,Withdrawal,Grocery,0,15,3,2.377,0,1751293064.28054
txn_00002528,cust_000384,21.45,Withdrawal,ATM,1,3,10,0.099,0,1735357849.626972
txn_00002529,cust_000658,11.04,Withdrawal,Restaurant,1,4,1,0.05,0,1750564324.786358
txn_00002530,cust_000389,18.06,Withdrawal,ATM,0,18,5,0.069,0,1743101983.1976
txn_00002531,cust_000324,95.71,Withdrawal,ATM,0,5,3,0.263,0,1733895641.18812
txn_00002532,cust_000182,25.22,Transfer,Entertainment,1,13,0,0.104,0,1751719198.057882
txn_00002533,cust_000502,62.98,Transfer,Department Store,0,18,0,0.834,0,1732040388.714794
txn_00002534,cust_000536,12.71,Withdrawal,Grocery,0,6,1,0.128,0,1735021172.750636
txn_00002535,cust_000600,6.44,Withdrawal,Pharmacy,1,21,0,0.018,0,1733003106.747426
txn_00002536,cust_000831,37.24,Transfer,Online,0,1,8,0.267,0,1742348392.441973
txn_00002537,cust_000992,52.07,Transfer,Gas Station,0,0,0,0.194,0,1736727021.441179
txn_00002538,cust_000216,29.36,Payment,ATM,0,9,0,0.331,0,1728979712.416029
txn_00002539,cust_000119,80.93,Withdrawal,Entertainment,0,20,2,0.261,0,1737145332.840442
txn_00002540,cust_000601,15.83,Payment,Other,0,0,0,0.07,0,1731026123.268508
txn_00002541,cust_000331,16.76,Transfer,Grocery,0,2,2,0.126,0,1742956107.771351
txn_00002542,cust_000487,28.51,Purchase,Restaurant,0,7,4,1.581,0,1731395773.165822
txn_00002543,cust_000314,12.66,Withdrawal,Grocery,0,12,0,0.057,0,1725969027.060838
txn_00002544,cust_000632,63.05,Payment,Pharmacy,0,17,4,0.378,0,1735234751.297755
txn_00002545,cust_000250,42.98,Transfer,Other,1,7,0,0.44,0,1728801878.39167
txn_00002546,cust_000695,44.61,Purchase,Online,0,13,0,0.132,0,1733491044.769652
txn_00002547,cust_000923,77.37,Purchase,Pharmacy,0,10,0,3.963,0,1750066970.387917
txn_00002548,cust_000276,105.72,Payment,Other,0,8,2,0.65,0,1750921454.926831
txn_00002549,cust_000525,194.53,Transfer,Other,0,20,0,4.502,0,1726083789.418051
txn_00002550,cust_000966,49.8,Withdrawal,Restaurant,0,10,10,0.356,0,1737367839.402388
txn_00002551,cust_000808,57.43,Purchase,ATM,1,12,0,1.771,0,1751108506.251891
txn_00002552,cust_000145,85.54,Payment,Pharmacy,0,16,0,0.18,0,1746112457.23996
txn_00002553,cust_000001,65.77,Withdrawal,Restaurant,0,12,1,0.398,0,1741610161.318079
txn_00002554,cust_000083,41.54,Withdrawal,Pharmacy,0,12,5,0.248,0,1726658026.023047
txn_00002555,cust_000251,133.15,Transfer,Grocery,1,9,3,0.418,0,1725697574.435138
txn_00002556,cust_000353,118.57,Payment,Online,1,14,3,0.446,0,1723987551.772782
txn_00002557,cust_000685,16.18,Payment,Online,0,11,3,0.771,0,1732707011.701108
txn_00002558,cust_000099,99.58,Transfer,Restaurant,1,14,6,1.413,0,1733062811.400497
txn_00002559,cust_000335,76.45,Payment,Other,0,21,0,0.389,0,1749156679.869866
txn_00002560,cust_000074,29.64,Purchase,Online,1,17,1,0.237,0,1731779084.004269
txn_00002561,cust_000183,61.97,Transfer,Department Store,1,9,2,0.167,0,1745051406.515255
txn_00002562,cust_000843,40.66,Payment,Gas Station,1,17,5,0.402,0,1720886871.199614
txn_00002563,cust_000142,68.4,Purchase,Online,1,14,1,0.803,0,1736606693.807234
txn_00002564,cust_000096,34.54,Withdrawal,Pharmacy,0,1,1,0.299,0,1731549485.231568
txn_00002565,cust_000319,100.99,Payment,Grocery,1,7,0,0.343,0,1733038894.561933
txn_00002566,cust_000978,52.66,Withdrawal,Pharmacy,1,1,7,0.667,0,1734140175.018817
txn_00002567,cust_000855,32.85,Purchase,Department Store,0,23,1,0.361,0,1724193074.483631
txn_00002568,cust_000104,22.82,Payment,Grocery,1,12,3,0.292,0,1741523752.746146
txn_00002569,cust_000132,39.4,Payment,Entertainment,0,21,2,0.397,1,1738963458.623011
txn_00002570,cust_000670,20.24,Payment,Pharmacy,1,12,0,0.115,0,1751108750.75669
txn_00002571,cust_000311,16.43,Purchase,Other,1,6,0,0.149,0,1734242487.617042
txn_00002572,cust_000931,65.58,Transfer,Entertainment,0,11,2,1.386,0,1735039993.325589
txn_00002573,cust_000865,19.35,Transfer,Gas Station,0,10,0,0.064,0,1737712802.553866
txn_00002574,cust_000435,19.31,Payment,Gas Station,0,4,1,0.853,0,1737608338.381841
txn_00002575,cust_000346,22.2,Transfer,Online,0,5,2,0.078,0,1750739154.014335
txn_00002576,cust_000630,34.92,Payment,Pharmacy,0,17,2,0.444,0,1743783181.239693
txn_00002577,cust_000289,37.05,Payment,Entertainment,1,16,1,1.588,0,1722093214.932108
txn_00002578,cust_000911,134.65,Transfer,ATM,1,21,5,1.325,0,1739740695.361887
txn_00002579,cust_000692,67.11,Purchase,Travel,0,5,3,0.379,0,1730179491.957408
txn_00002580,cust_000301,196.83,Purchase,Entertainment,0,9,3,0.572,0,1732095017.227822
txn_00002581,cust_000652,24.01,Purchase,Department Store,0,3,2,0.175,0,1721959837.497819
txn_00002582,cust_000545,75.38,Withdrawal,Restaurant,0,18,2,0.69,0,1744131702.589698
txn_00002583,cust_000097,22.91,Withdrawal,Entertainment,0,3,4,0.119,0,1724811939.195647
txn_00002584,cust_000282,12.99,Payment,Other,1,4,2,0.19,0,1731732382.228368
txn_00002585,cust_000846,65.43,Payment,Grocery,1,22,6,0.274,0,1749331994.415312
txn_00002586,cust_000382,74.59,Purchase,Pharmacy,1,2,1,0.22,0,1722044111.271962
txn_00002587,cust_000743,26.44,Transfer,Pharmacy,1,21,0,0.257,0,1723320609.266922
txn_00002588,cust_000189,46.37,Transfer,Gas Station,0,0,1,3.653,0,1750807198.118627
txn_00002589,cust_000444,25.2,Withdrawal,Other,0,9,2,0.292,0,1751273967.80647
txn_00002590,cust_000311,83.12,Withdrawal,Grocery,1,19,1,0.753,0,1740253257.745814
txn_00002591,cust_000485,47.63,Payment,ATM,1,16,2,0.207,0,1727623519.878626
txn_00002592,cust_000797,116.38,Purchase,Other,0,22,9,0.553,0,1726693340.51255
txn_00002593,cust_000186,15.69,Transfer,Grocery,0,16,4,1.338,0,1742228255.797027
txn_00002594,cust_000020,16.29,Withdrawal,ATM,0,13,0,0.091,0,1745499427.404673
txn_00002595,cust_000614,114.22,Transfer,Gas Station,1,13,0,0.88,0,1745758263.720288
txn_00002596,cust_000019,71.09,Withdrawal,Gas Station,0,22,0,2.39,0,1743199572.824744
txn_00002597,cust_000746,38.43,Payment,Other,1,0,1,0.326,0,1743294972.198771
txn_00002598,cust_000610,68.59,Payment,Entertainment,1,3,0,1.42,0,1731207804.006175
txn_00002599,cust_000013,84.89,Transfer,Department Store,0,7,5,1.009,0,1731655574.337332
txn_00002600,cust_000156,57.17,Payment,Online,1,17,3,0.117,0,1735408258.450908
txn_00002601,cust_000175,94.7,Transfer,Pharmacy,1,18,2,0.56,1,1742063565.425543
txn_00002602,cust_000873,429.79,Purchase,Entertainment,0,15,4,2.028,0,1738857216.420389
txn_00002603,cust_000354,28.7,Transfer,ATM,0,11,8,0.105,0,1723457069.712008
txn_00002604,cust_000323,29.81,Payment,Grocery,0,22,0,0.087,0,1735078758.725746
txn_00002605,cust_000599,38.43,Transfer,Other,0,23,4,0.402,0,1726094813.507086
txn_00002606,cust_000784,15.44,Transfer,Travel,1,16,2,0.413,0,1721574885.995341
txn_00002607,cust_000241,34.6,Withdrawal,Pharmacy,0,2,3,0.804,0,1732675247.275717
txn_00002608,cust_000871,53.78,Payment,Online,0,4,5,1.239,0,1724731187.476011
txn_00002609,cust_000114,21.79,Withdrawal,Restaurant,0,10,0,0.091,0,1738839295.276729
txn_00002610,cust_000753,24.08,Payment,Department Store,1,10,0,0.262,0,1751707160.534766
txn_00002611,cust_000429,248.43,Transfer,Department Store,0,19,4,0.818,0,1749233552.536218
txn_00002612,cust_000646,70.84,Transfer,Travel,0,16,0,0.785,0,1724168104.935864
txn_00002613,cust_000402,16.37,Payment,Entertainment,0,7,1,0.149,0,1727935409.219482
txn_00002614,cust_000294,28.95,Payment,Restaurant,1,16,1,0.18,0,1746889782.18316
txn_00002615,cust_000182,119.8,Purchase,Travel,0,3,4,0.494,0,1733456394.75809
txn_00002616,cust_000782,33.01,Withdrawal,Gas Station,1,12,3,0.135,0,1735473662.055227
txn_00002617,cust_000669,42.0,Payment,Pharmacy,0,17,5,0.628,0,1734025478.979547
txn_00002618,cust_000030,98.15,Withdrawal,Other,0,0,2,0.575,0,1740357152.958072
txn_00002619,cust_000083,225.6,Payment,Grocery,1,23,0,1.345,0,1739748262.270098
txn_00002620,cust_000256,38.08,Payment,Gas Station,0,21,3,0.717,0,1726086127.437082
txn_00002621,cust_000024,61.94,Payment,Travel,0,7,0,0.557,0,1744266836.520895
txn_00002622,cust_000198,70.54,Withdrawal,Entertainment,0,11,1,0.947,0,1747652025.513357
txn_00002623,cust_000896,126.3,Payment,Online,0,11,5,0.536,0,1728383728.542204
txn_00002624,cust_000301,65.42,Purchase,Online,0,18,0,0.19,0,1722880617.655107
txn_00002625,cust_000471,24.06,Payment,Online,0,13,2,0.304,0,1728564481.73155
txn_00002626,cust_000997,112.02,Purchase,Other,1,13,2,1.444,0,1735391187.239211
txn_00002627,cust_000894,144.85,Withdrawal,Online,0,23,1,0.424,0,1749854714.243176
txn_00002628,cust_000986,105.81,Purchase,Pharmacy,0,15,6,1.518,0,1723039226.333998
txn_00002629,cust_000482,49.08,Purchase,Pharmacy,0,19,1,0.282,0,1748026041.114817
txn_00002630,cust_000905,50.74,Purchase,Other,0,11,0,1.536,0,1743415717.807141
txn_00002631,cust_000547,116.97,Payment,Entertainment,0,0,0,0.917,0,1743377484.7496
txn_00002632,cust_000062,32.69,Payment,Grocery,0,1,12,0.609,0,1730079163.873221
txn_00002633,cust_000734,146.83,Payment,Pharmacy,0,15,3,0.458,0,1750082848.382939
txn_00002634,cust_000107,111.88,Transfer,Other,0,10,2,0.955,0,1725440423.668527
txn_00002635,cust_000115,34.29,Transfer,Pharmacy,0,15,5,0.166,0,1743605490.022973
txn_00002636,cust_000146,203.16,Payment,Online,0,8,3,9.278,0,1749628247.140492
txn_00002637,cust_000338,53.94,Purchase,Entertainment,0,11,0,0.282,0,1741087514.239041
txn_00002638,cust_000504,52.06,Transfer,Department Store,1,19,0,0.324,0,1744567598.447678
txn_00002639,cust_000456,32.79,Payment,ATM,1,19,2,0.247,0,1731268012.480895
txn_00002640,cust_000609,57.86,Withdrawal,Restaurant,0,4,1,2.566,0,1721963923.517369
txn_00002641,cust_000027,217.42,Transfer,Other,0,19,2,0.588,0,1727806815.730028
txn_00002642,cust_000299,227.69,Withdrawal,Other,1,1,8,0.579,0,1730511196.325971
txn_00002643,cust_000487,22.68,Transfer,Restaurant,1,9,4,1.258,0,1743324334.67419
txn_00002644,cust_000712,30.44,Transfer,Pharmacy,0,1,4,0.166,0,1724890730.582049
txn_00002645,cust_000234,85.35,Withdrawal,Other,0,8,8,0.3,0,1721719836.828564
txn_00002646,cust_000599,30.5,Transfer,Travel,0,12,0,0.319,0,1721217216.426485
txn_00002647,cust_000530,75.99,Withdrawal,Department Store,1,6,1,2.481,0,1733638996.784394
txn_00002648,cust_000602,24.63,Transfer,Travel,0,8,0,0.095,0,1747724604.32199
txn_00002649,cust_000887,45.3,Withdrawal,Travel,0,3,2,0.197,0,1750041611.926918
txn_00002650,cust_000496,92.29,Purchase,Gas Station,0,14,0,0.6,0,1749128685.873431
txn_00002651,cust_000317,51.55,Withdrawal,ATM,0,11,0,0.382,0,1727346633.590786
txn_00002652,cust_000747,267.31,Withdrawal,Department Store,1,5,1,2.394,0,1745727233.092348
txn_00002653,cust_000584,54.93,Purchase,Travel,0,6,7,0.627,0,1749619666.674063
txn_00002654,cust_000760,62.3,Purchase,Pharmacy,0,1,1,0.156,0,1727223666.047478
txn_00002655,cust_000975,60.54,Purchase,ATM,1,9,4,5.468,0,1731231868.051116
txn_00002656,cust_000548,162.33,Purchase,Grocery,1,3,2,0.503,0,1747535235.269981
txn_00002657,cust_000536,38.02,Transfer,Restaurant,0,15,0,0.384,0,1728656723.757733
txn_00002658,cust_000667,93.18,Withdrawal,Entertainment,0,3,3,0.395,0,1747879513.44534
txn_00002659,cust_000624,89.35,Transfer,Gas Station,0,3,2,0.519,0,1729217793.118187
txn_00002660,cust_000751,42.84,Purchase,Restaurant,0,8,0,0.262,0,1747033395.355457
txn_00002661,cust_000063,24.03,Withdrawal,Other,0,22,0,0.301,0,1727387718.256258
txn_00002662,cust_000489,15.01,Purchase,Department Store,1,14,0,0.252,0,1735481539.948596
txn_00002663,cust_000075,18.0,Purchase,Entertainment,1,19,3,0.224,0,1727031165.398997
txn_00002664,cust_000203,108.07,Withdrawal,Other,1,14,0,0.643,0,1723986367.113665
txn_00002665,cust_000583,22.94,Payment,Gas Station,0,15,0,0.098,0,1721139504.157684
txn_00002666,cust_000454,483.35,Withdrawal,Other,0,21,2,1.949,0,1745352636.429935
txn_00002667,cust_000630,61.53,Purchase,ATM,0,21,0,0.783,0,1744663486.054528
txn_00002668,cust_000616,139.09,Withdrawal,Department Store,1,22,1,2.029,0,1729374838.087862
txn_00002669,cust_000527,342.45,Transfer,ATM,0,16,0,4.587,0,1729785200.352061
txn_00002670,cust_000255,49.49,Transfer,Entertainment,0,15,0,0.707,0,1731598543.524506
txn_00002671,cust_000775,45.18,Payment,Grocery,0,7,0,0.155,0,1750660181.629503
txn_00002672,cust_000998,16.19,Payment,Restaurant,0,2,2,0.053,0,1736909383.978342
txn_00002673,cust_000779,34.88,Transfer,Gas Station,0,19,1,1.994,0,1734464302.892668
txn_00002674,cust_000454,17.97,Withdrawal,Online,0,2,2,0.072,0,1731639207.223378
txn_00002675,cust_000782,8.51,Transfer,Travel,1,17,1,0.035,0,1728146813.571438
txn_00002676,cust_000785,43.53,Purchase,ATM,0,17,4,0.11,0,1737566959.712683
txn_00002677,cust_000216,42.56,Withdrawal,Department Store,0,13,5,0.48,0,1738847602.195825
txn_00002678,cust_000785,131.99,Withdrawal,Restaurant,0,18,1,0.333,0,1733336104.685337
txn_00002679,cust_000161,28.0,Payment,Other,1,0,2,0.204,0,1731110964.717518
txn_00002680,cust_000799,45.67,Withdrawal,ATM,0,7,3,0.251,0,1743746584.433147
txn_00002681,cust_000877,38.92,Transfer,Restaurant,0,16,2,0.379,0,1747151549.835688
txn_00002682,cust_000745,28.58,Transfer,Entertainment,0,7,1,0.3,0,1732001929.568867
txn_00002683,cust_000577,105.89,Payment,Grocery,0,18,0,0.529,0,1733251027.466857
txn_00002684,cust_000414,149.09,Payment,Department Store,0,7,27,0.686,0,1722580855.423199
txn_00002685,cust_000144,34.94,Transfer,Grocery,0,0,5,0.277,0,1751583831.36608
txn_00002686,cust_000208,29.33,Transfer,ATM,0,6,14,1.105,0,1727415375.207726
txn_00002687,cust_000025,72.19,Payment,Department Store,0,14,2,1.593,0,1730990009.462478
txn_00002688,cust_000757,70.19,Withdrawal,Other,0,22,7,2.158,0,1727126603.31481
txn_00002689,cust_000877,25.71,Purchase,Online,0,3,2,0.25,0,1729476378.258371
txn_00002690,cust_000741,60.92,Payment,Grocery,1,5,2,0.521,0,1735967554.0352
txn_00002691,cust_000400,36.63,Payment,Online,0,4,4,0.345,0,1742530771.718866
txn_00002692,cust_000622,38.8,Purchase,Gas Station,0,1,0,0.401,0,1739323983.062575
txn_00002693,cust_000351,119.17,Transfer,Entertainment,0,21,2,0.524,0,1729542074.06769
txn_00002694,cust_000114,46.22,Purchase,Department Store,0,8,1,0.192,0,1735720254.037034
txn_00002695,cust_000751,60.6,Withdrawal,Restaurant,0,3,12,0.371,0,1733889163.909809
txn_00002696,cust_000588,26.06,Purchase,Entertainment,0,3,7,0.159,0,1727143700.938583
txn_00002697,cust_000587,34.74,Transfer,Travel,0,15,0,0.139,0,1738077389.694795
txn_00002698,cust_000299,115.46,Withdrawal,Gas Station,0,19,0,0.294,0,1742586564.048826
txn_00002699,cust_000717,13.82,Transfer,Department Store,1,19,0,0.179,0,1743275075.688613
txn_00002700,cust_000457,20.54,Withdrawal,Restaurant,0,21,2,0.11,0,1744402688.042896
txn_00002701,cust_000234,137.23,Transfer,Online,1,7,8,0.483,0,1735372185.634533
txn_00002702,cust_000721,21.26,Purchase,Restaurant,0,16,3,0.362,0,1729005318.765036
txn_00002703,cust_000421,58.98,Payment,Grocery,0,2,1,0.728,0,1734316588.63551
txn_00002704,cust_000062,58.99,Transfer,Grocery,0,8,0,1.1,0,1749628487.21161
txn_00002705,cust_000033,51.05,Transfer,Travel,1,10,3,1.449,0,1751104562.998703
txn_00002706,cust_000589,29.37,Purchase,Gas Station,0,22,7,0.362,0,1731365501.499745
txn_00002707,cust_000998,68.26,Purchase,Travel,1,21,0,0.222,0,1738446534.202452
txn_00002708,cust_000526,42.93,Purchase,Other,1,0,1,0.695,0,1747525576.498139
txn_00002709,cust_000625,40.34,Withdrawal,Gas Station,0,10,0,0.124,0,1741344167.700592
txn_00002710,cust_000442,80.57,Payment,Entertainment,0,14,7,0.289,0,1746625426.366487
txn_00002711,cust_000757,25.99,Transfer,Gas Station,0,16,1,0.799,0,1725636627.29116
txn_00002712,cust_000590,132.3,Payment,Grocery,0,3,1,0.995,0,1731556519.76065
txn_00002713,cust_000301,140.05,Payment,Grocery,0,10,2,0.407,1,1721037058.834662
txn_00002714,cust_000331,6.29,Transfer,Online,0,1,1,0.047,0,1734310871.72926
txn_00002715,cust_000787,127.48,Payment,Online,1,8,1,0.625,0,1731140546.036924
txn_00002716,cust_000589,65.64,Withdrawal,Online,1,21,0,0.809,0,1750018724.530533
txn_00002717,cust_000212,243.02,Purchase,Grocery,1,17,3,1.018,0,1730568558.239857
txn_00002718,cust_000968,51.82,Withdrawal,Travel,1,10,2,1.598,0,1747475086.60333
txn_00002719,cust_000071,52.57,Transfer,Online,1,15,1,0.673,0,1731167092.067753
txn_00002720,cust_000207,13.99,Payment,ATM,0,16,7,0.122,0,1730393465.388449
txn_00002721,cust_000942,13.42,Transfer,Grocery,0,10,1,0.241,0,1727687428.942074
txn_00002722,cust_000921,61.94,Purchase,Pharmacy,1,20,5,0.602,0,1750618857.364554
txn_00002723,cust_000889,70.55,Withdrawal,Pharmacy,0,16,3,0.255,0,1744297647.318033
txn_00002724,cust_000450,17.15,Withdrawal,Pharmacy,0,19,4,0.052,0,1733428764.203303
txn_00002725,cust_000128,66.7,Withdrawal,Travel,0,0,7,0.168,0,1723764855.370999
txn_00002726,cust_000742,20.05,Withdrawal,Online,0,15,10,0.105,0,1737128504.066145
txn_00002727,cust_000501,14.65,Transfer,Department Store,0,11,2,0.076,0,1744193566.594455
txn_00002728,cust_000216,276.24,Transfer,Entertainment,0,17,0,3.119,0,1751904437.199899
txn_00002729,cust_000115,25.15,Purchase,Grocery,0,0,5,0.122,0,1750634947.297845
txn_00002730,cust_000431,6.67,Purchase,Department Store,0,5,4,0.044,0,1733464404.519161
txn_00002731,cust_000318,10.3,Payment,ATM,0,11,0,0.057,0,1747217636.698644
txn_00002732,cust_000719,218.47,Payment,Entertainment,0,22,1,1.137,1,1723499942.067936
txn_00002733,cust_000988,14.82,Transfer,Grocery,0,9,1,0.122,0,1729500128.314104
txn_00002734,cust_000255,109.62,Purchase,Restaurant,1,20,1,1.566,0,1726429854.50821
txn_00002735,cust_000144,77.11,Purchase,Grocery,1,20,3,0.611,0,1742760014.620235
txn_00002736,cust_000215,40.82,Transfer,Department Store,1,8,1,0.393,0,1748157738.299115
txn_00002737,cust_000844,22.41,Withdrawal,Restaurant,1,14,0,0.229,0,1725803054.703467
txn_00002738,cust_000989,28.62,Withdrawal,Department Store,0,9,0,0.169,0,1725610615.898733
txn_00002739,cust_000113,28.88,Purchase,Entertainment,1,5,0,0.308,0,1745641535.121043
txn_00002740,cust_000414,45.6,Transfer,Other,0,8,0,0.21,0,1740560135.066505
txn_00002741,cust_000803,130.1,Purchase,Entertainment,0,13,0,0.896,0,1721651256.376048
txn_00002742,cust_000893,45.33,Payment,Grocery,0,19,5,0.569,0,1725388612.321649
txn_00002743,cust_000781,296.47,Withdrawal,Restaurant,1,14,6,0.712,0,1739714812.24543
txn_00002744,cust_000358,61.5,Purchase,Pharmacy,0,14,3,2.379,0,1749130423.141904
txn_00002745,cust_000116,14.91,Payment,Pharmacy,0,17,0,0.117,0,1751386562.38618
txn_00002746,cust_000550,51.38,Purchase,ATM,0,21,1,2.103,0,1734729234.086315
txn_00002747,cust_000922,57.0,Withdrawal,Department Store,1,16,0,2.037,0,1749309997.182953
txn_00002748,cust_000375,24.59,Purchase,Entertainment,0,9,1,0.129,0,1751013647.722727
txn_00002749,cust_000852,121.75,Withdrawal,Restaurant,0,2,0,0.371,0,1747704358.175103
txn_00002750,cust_000133,6.23,Withdrawal,Online,1,2,9,0.302,0,1746237272.223458
txn_00002751,cust_000762,97.6,Payment,ATM,0,17,0,2.653,0,1723825952.353162
txn_00002752,cust_000108,714.85,Transfer,Restaurant,1,7,1,2.214,0,1728713704.504074
txn_00002753,cust_000309,37.75,Payment,Other,1,1,1,0.207,0,1731203822.388141
txn_00002754,cust_000592,140.4,Transfer,Restaurant,0,14,0,0.425,0,1751982987.838407
txn_00002755,cust_000384,70.58,Purchase,Pharmacy,0,11,2,0.326,0,1741691941.315729
txn_00002756,cust_000814,52.11,Withdrawal,Grocery,0,8,3,0.585,0,1727077533.525977
txn_00002757,cust_000035,29.3,Withdrawal,Restaurant,0,1,1,0.149,0,1747181195.514693
txn_00002758,cust_000012,15.17,Payment,Department Store,0,22,0,0.148,0,1738881607.660297
txn_00002759,cust_000891,31.35,Payment,Entertainment,0,8,0,0.079,0,1746601260.973219
txn_00002760,cust_000465,130.26,Payment,Gas Station,0,21,3,1.194,0,1740433993.369509
txn_00002761,cust_000672,13.15,Transfer,Department Store,1,15,2,0.036,0,1745072445.034466
txn_00002762,cust_000191,54.73,Payment,Travel,0,7,0,0.843,0,1728887330.043518
txn_00002763,cust_000099,24.86,Transfer,Travel,0,22,0,0.353,0,1741906728.492382
txn_00002764,cust_000801,57.97,Purchase,Travel,1,12,4,1.61,0,1732364236.362825
txn_00002765,cust_000233,61.66,Purchase,Gas Station,0,0,9,0.768,0,1751587051.983622
txn_00002766,cust_000303,27.04,Transfer,ATM,0,5,3,0.895,0,1724819653.721322
txn_00002767,cust_000567,329.82,Purchase,Travel,0,9,1,1.199,0,1751877934.210953
txn_00002768,cust_000840,30.46,Withdrawal,Restaurant,1,16,1,0.192,0,1750519931.624912
txn_00002769,cust_000228,162.46,Withdrawal,Department Store,0,8,3,0.436,0,1745305821.141908
txn_00002770,cust_000799,43.5,Purchase,Travel,0,12,0,0.239,0,1725622936.768301
txn_00002771,cust_000236,33.46,Withdrawal,Department Store,1,7,1,1.298,0,1742716638.018165
txn_00002772,cust_000697,63.72,Withdrawal,Restaurant,0,14,1,0.195,0,1726060162.09102
txn_00002773,cust_000979,31.37,Withdrawal,ATM,0,15,1,2.318,0,1740066693.351764
txn_00002774,cust_000993,13.26,Transfer,Pharmacy,0,11,0,0.043,0,1750761162.733643
txn_00002775,cust_000996,41.89,Payment,Entertainment,0,21,6,0.112,0,1734125266.408919
txn_00002776,cust_000739,74.85,Purchase,Gas Station,0,13,0,0.261,0,1750421968.515147
txn_00002777,cust_000570,20.29,Withdrawal,Other,0,23,6,0.262,0,1741910118.15412
txn_00002778,cust_000069,38.4,Payment,Restaurant,1,17,0,0.299,0,1722704312.608845
txn_00002779,cust_000843,177.13,Withdrawal,Pharmacy,0,15,0,1.749,0,1725890417.703227
